Wall time,Step,Value
1777354226.4070957,1245600,1.2900371075375006e-05
1777354249.0803177,1249200,1.0999286132573616e-05
1777354272.5678337,1252800,1.1522140084707644e-05
1777354295.3565998,1256400,9.438801498617977e-06
1777354317.8209462,1260000,1.2093505574739538e-05
1777354340.6675613,1263600,1.305474779655924e-05
1777354363.190784,1267200,1.2482121746870689e-05
1777354385.9681764,1270800,1.1522051863721572e-05
1777354408.46715,1274400,1.2124730346840806e-05
1777354431.3918173,1278000,1.0806831596710254e-05
1777354454.1491358,1281600,1.0619868589856196e-05
1777354476.5275595,1285200,1.0469017979630735e-05
1777354498.6788256,1288800,1.1107542377430946e-05
1777354522.0926452,1292400,1.1994215128652286e-05
1777354544.8219337,1296000,1.0001340342569165e-05
1777354567.2033198,1299600,1.1094356523244642e-05
1777354589.9658813,1303200,1.0356219718232751e-05
1777354612.4741426,1306800,9.792769560590386e-06
1777354635.2079298,1310400,9.280439371650573e-06
1777354657.9105809,1314000,1.1476491636130959e-05
1777354680.6988358,1317600,9.993582352763042e-06
1777354703.2229805,1321200,1.0519489478610922e-05
1777354725.765003,1324800,9.400387170899194e-06
1777354748.1044366,1328400,1.0022020433098078e-05
1777354770.7430167,1332000,1.073131807061145e-05
1777354793.215591,1335600,1.1766697753046174e-05
1777354815.9532902,1339200,1.0037253559858073e-05
1777354838.3415082,1342800,1.1157592780364212e-05
1777354860.7872725,1346400,1.1099727998953313e-05
1777354883.4554381,1350000,1.0471509995113593e-05
1777354906.251527,1353600,9.698551366454922e-06
1777354928.6522293,1357200,1.1835303666885011e-05
1777354951.36653,1360800,1.033856733556604e-05
1777354974.1672068,1364400,9.46639647736447e-06
1777354997.0559144,1368000,1.248547232535202e-05
1777355019.8414984,1371600,1.0314611245121341e-05
1777355042.7094548,1375200,1.2428000445652287e-05
1777355065.1324537,1378800,1.0217324415862095e-05
1777355087.6424932,1382400,1.1519129657244775e-05
1777355110.0658805,1386000,9.746731848281343e-06
1777355132.6034315,1389600,1.14050535557908e-05
1777355154.9064133,1393200,1.0542589734541252e-05
1777355177.4862537,1396800,1.1407617421355098e-05
1777355199.7882333,1400400,1.107764728658367e-05
1777355222.1614995,1404000,1.1459523193479981e-05
1777355244.5584753,1407600,9.983279596781358e-06
1777355267.1657717,1411200,9.126748409471475e-06
1777355289.5519876,1414800,1.0160977581108455e-05
1777355312.186236,1418400,9.42115639190888e-06
1777355334.41044,1422000,1.0370345989940688e-05
1777355357.119499,1425600,1.0098901839228347e-05
1777355379.7930956,1429200,1.0869529432966374e-05
1777355402.2168908,1432800,9.083228178496938e-06
1777355424.8953257,1436400,1.0078118975798134e-05
1777355447.3285916,1440000,1.0551649211265612e-05
1777355469.8291388,1443600,9.615234375814907e-06
1777355492.3333688,1447200,9.423222763871308e-06
1777355514.7157748,1450800,1.0410932191007305e-05
1777355537.504344,1454400,1.1453518709458876e-05
1777355559.7995555,1458000,1.070261077984469e-05
1777355582.4332757,1461600,1.0426566404930782e-05
1777355605.1086245,1465200,1.0334614671592135e-05
1777355627.8829467,1468800,1.012875418382464e-05
1777355650.5307205,1472400,8.194825568352826e-06
1777355672.9526508,1476000,1.1152617844345514e-05
1777355695.4590683,1479600,1.008891558740288e-05
